Twitter Username,bio,username,image_url,profile_data
chaimaelahdibi,,chaimaelahdibi,https://pbs.twimg.com/profile_images/419839643987623937/BMa_jQx__400x400.jpeg,
chakhchaoui_nab,,chakhchaoui_nab,https://pbs.twimg.com/profile_images/1194610984066985986/_qA0nCs__400x400.jpg,
Challenge_ma,"Hebdo francophone marocain axé sur l'actu économique et la vie des affaires. Suivez-nous également sur 
http://
facebook.com/Challenge.maroc",Challenge,https://pbs.twimg.com/profile_images/652395435282296832/i7kOazgU_400x400.jpg,{}
changanmea,,changanmea,https://pbs.twimg.com/profile_images/1958469271132004353/0phv-3sN_400x400.jpg,
change4futur,Passionate by technology and #DigitalTransformation #AfricanAndProud,Rabi Lamharras,https://pbs.twimg.com/profile_images/1545797307869831175/Uad_RkYi_400x400.jpg,
charlesmrimpact,,charlesmrimpact,https://pbs.twimg.com/profile_images/1514028994890457102/sx5ERRJV_400x400.jpg,
chrifi91,,chrifi91,https://pbs.twimg.com/profile_images/1139656649608781824/R47sIX4C_400x400.jpg,
chroniquesfutur,,chroniquesfutur,https://pbs.twimg.com/profile_images/585860059151773696/m3iRoaXj_400x400.jpg,{}
claraigou,"Xavier 2022- Early Childhood Education Major- CA to OH
Future Teacher and Educator",Clara Igou (Ms.Igou),https://pbs.twimg.com/profile_images/1131289808809029633/osx2eBRC_400x400.png,{}
clielbilia,,clielbilia,https://pbs.twimg.com/profile_images/1098616172000567296/z7vZ79vl_400x400.png,
coach_saad,,coach_saad,https://pbs.twimg.com/profile_images/510904798380437505/KKsbrFB7_400x400.jpeg,
concertopr,,concertopr,https://pbs.twimg.com/profile_images/1431235916174143494/shXWYIUo_400x400.jpg,
creffay,,creffay,https://pbs.twimg.com/profile_images/320860966/cr53_400x400.jpg,
Cristian0,,Cristian0,https://pbs.twimg.com/profile_images/1189023072982110208/m-TsNzuJ_400x400.jpg,
CST_CosimoPrete,,CST_CosimoPrete,https://pbs.twimg.com/profile_images/1882042472181764096/L45zzsor_400x400.jpg,{}
cupcake71046422,,cupcake71046422,https://pbs.twimg.com/profile_images/1704534310831759360/6iW3bfY3_400x400.jpg,
CYohannmerhy,,CYohannmerhy,https://pbs.twimg.com/profile_images/1779811368188751872/OeVSlavm_400x400.jpg,
dakemz,,dakemz,https://pbs.twimg.com/profile_images/3311582722/7677d87e1e1403206171fe138ce8ce62_400x400.jpeg,
danialvarcar,,danialvarcar,https://pbs.twimg.com/profile_images/1678476279668961282/4xOMxelE_400x400.jpg,
darovera,,darovera,https://pbs.twimg.com/profile_images/1745425546295582720/HW2fI47v_400x400.jpg,
davidjhp,,davidjhp,https://pbs.twimg.com/profile_images/269139220/self_b_w_Photo_45_400x400.jpg,
delcourtthierr3,,delcourtthierr3,https://pbs.twimg.com/profile_images/1625518380957458432/zv9ipv1X_400x400.jpg,
desannaidoo,,desannaidoo,https://pbs.twimg.com/profile_images/959773299717754880/bFH9eme__400x400.jpg,
developerimi,,developerimi,https://pbs.twimg.com/profile_images/1529422949056401408/ntm4nXp7_400x400.png,
diasporasahraui,,diasporasahraui,https://pbs.twimg.com/profile_images/1660995571857981442/PC7q7WRn_400x400.jpg,
diawaraidris,,diawaraidris,https://pbs.twimg.com/profile_images/477927598761054208/GfzUrkjG_400x400.jpeg,{}
dimitriosgkinis,,dimitriosgkinis,https://pbs.twimg.com/profile_images/1600523762486624256/XobSguoL_400x400.jpg,
DisruptAfrica,,DisruptAfrica,https://pbs.twimg.com/profile_images/527787642058846209/1O-O7PKF_400x400.jpeg,
dovemadeleine,,dovemadeleine,https://pbs.twimg.com/profile_images/1361930073129971712/pgvsY5hN_400x400.jpg,{}
drbchristie,,drbchristie,https://pbs.twimg.com/profile_images/785349134383403008/QrhZn3Br_400x400.jpg,
drdavidmfrankel,Professor of Economics at Melbourne Business School and Managing Director of Pelham Associates Pty Ltd.,Dr. David M. Frankel,https://pbs.twimg.com/profile_images/1252411380629508096/udjgb1qF_400x400.jpg,{}
drharrizizwan,,drharrizizwan,https://pbs.twimg.com/profile_images/1647140018157387779/CAF36wrk_400x400.jpg,
drishtiethics,"ethnographer. environmental health & policy scholar activist. advocate for reimagining the field of engineering ethics. 
http://
eecrcollaborative.net & 
http://
biosafetynow.org","Yanna Lambrinidou, PhD",https://pbs.twimg.com/profile_images/633141926351503360/z9xzDkge_400x400.jpg,{}
drissharizi,,drissharizi,https://pbs.twimg.com/profile_images/613335017750720512/o_bOWFwO_400x400.jpg,
DrJoeAbah,,DrJoeAbah,https://pbs.twimg.com/profile_images/1674763067723317250/zKDp11fb_400x400.jpg,
DrSaidNafai,,DrSaidNafai,https://pbs.twimg.com/profile_images/1269819534397050880/14fIx2iV_400x400.jpg,
drshible,,drshible,https://pbs.twimg.com/profile_images/1564749296385277953/pj59q64Y_400x400.jpg,
elaziziyoussouf,"Human first!  CSS/JS/React/RN, open-source  Team lead at 
@obytesio
  |  
@geeksblabla
 team member  | part-time blogger",Youssouf El Azizi,https://pbs.twimg.com/profile_images/1612733890614943744/HjJegkiT_400x400.jpg,{}
elbahtourim,,elbahtourim,https://pbs.twimg.com/profile_images/737850384702672897/a33myJJ8_400x400.jpg,
elbiliacop22,,elbiliacop22,https://pbs.twimg.com/profile_images/715210215432593408/EbdbQu3Z_400x400.jpg,
elbiliajve,,elbiliajve,https://pbs.twimg.com/profile_images/558287281606631424/9pjQYMsh_400x400.jpeg,
elbiliasup,"Institution d'
@elbilia2
 réputé pour son sérieux,sa rigueur & capacité à faire exceller tous les élèves, yc les moyens, dans les #prépa #ECS #ECT #MP #PSI & #BTS",ELBILIA SUP,https://pbs.twimg.com/profile_images/885545443215757312/-3P8_TlB_400x400.jpg,
ElgourmiMohcine,,ElgourmiMohcine,https://pbs.twimg.com/profile_images/1965812584700850176/J9jcW7ka_400x400.jpg,
Elke_V_O,PhD Med Sci/ Dir Sci Op in VC with a focus on onco and GD. Love the Arts. I’m a global citizen. All opinions are my own.,"Elke VO, PhD",https://pbs.twimg.com/profile_images/1660979528968142852/hsPvar--_400x400.jpg,
el_ateifsara,"PA 
@ENSIASDT
 | 
@Mindvalley
 Certified Business Coach | AI&ML 
@Google
 Dev. Exp. & Ph.D. Fellow | DLI Instr. 
@NVIDIA
 | Amb. 
@WomenTechmakers
 | Lead 
@TensorFlowC",Sara El-Ateif ,https://pbs.twimg.com/profile_images/1758938024031772672/ChDOTt2E_400x400.jpg,{}
emlyon_casa,"Grande Ecole et top international Business School 
♕ Triple Crown: #AACSB #EQUIS #AMBA
entrepreneurs are makers, we make entrepreneurs
#earlymakers 
@EMLYON",emlyon Casablanca,https://pbs.twimg.com/profile_images/1135883702817476608/G-Sg7fjb_400x400.png,{}
Empiremagafrica,,Empiremagafrica,https://pbs.twimg.com/profile_images/1897378445715230720/-Q1bGOdL_400x400.jpg,
emundus,,emundus,https://pbs.twimg.com/profile_images/1152249361579089921/E0sAGBkn_400x400.png,{}
enactus_fpk,,enactus_fpk,https://pbs.twimg.com/profile_images/801383742673743873/VMOeaLxs_400x400.jpg,{}
ENSA_MA,,ENSA_MA,https://pbs.twimg.com/profile_images/1808547411276468224/8F1JXsaZ_400x400.jpg,
EnsimagAlumni,"Compte officiel de l'Association des Elèves et Diplômés de l’
@Ensimag",Ensimag Alumni,https://pbs.twimg.com/profile_images/1805270171235348480/_uHJsnck_400x400.jpg,{}
EquityBCDC,,EquityBCDC,https://pbs.twimg.com/profile_images/1564215053792022528/yCFLp45Y_400x400.jpg,
eurekates,,eurekates,https://pbs.twimg.com/profile_images/1115532887720366081/fpV2-bHK_400x400.jpg,{}
fabcol,,fabcol,https://pbs.twimg.com/profile_images/135660426/photo_fabrice_twitter_400x400.jpg,
FabyIni,,Fabian Iñiguez,https://pbs.twimg.com/profile_images/1579949497706225683/ujNYhOwM_400x400.jpg,
fakihanizineb,,fakihanizineb,https://pbs.twimg.com/profile_images/980701717829443584/mmdh3S1-_400x400.jpg,
fariss_abdo,"Web/Mobile developer

Links:

https://
go.aismarthustle.com/delphi

https://
go.aismarthustle.com/invideo-ai

https://
go.aismarthustle.com/domains",Abdelhak,https://pbs.twimg.com/profile_images/1545381911119413249/4CIBo2NW_400x400.jpg,
ferdisereno,"The only thing I am good at is learning.

EngD candidate in Biochemical Engineering and Bioprocess Leadership @ UCL",Ferdinando Sereno,https://pbs.twimg.com/profile_images/1478456215265058822/cprrCqzg_400x400.jpg,
finance_501,Pro bono job placement platform for entry-mid level finance talent from/in Africa. Inquiries: hello@finance501.com,Finance 501,https://pbs.twimg.com/profile_images/1894367413057036288/UI9FVO4w_400x400.jpg,{}
FINTAK_Official,"We serve as a resource and forum for education, information sharing, and networking between companies, policymakers, and the general public.",Fintech Association of Kenya,https://pbs.twimg.com/profile_images/1798989976614354944/We1YCvpl_400x400.png,{}
Flat6Labs,,Flat6Labs,https://pbs.twimg.com/profile_images/1480097669842354178/yYdYC20H_400x400.jpg,{}
fontainevictor,,fontainevictor,https://pbs.twimg.com/profile_images/1176961569139257344/1e3m-h6T_400x400.jpg,
founderghana,"Great founders start with FI. Get your startup to traction & funding with the world’s largest pre-seed accelerator.  (Led by 
@grndbrkg
)",Founder Institute Ghana,https://pbs.twimg.com/profile_images/1278760794289844224/r_wXta4c_400x400.jpg,
frayfullabs,,frayfullabs,https://pbs.twimg.com/profile_images/1620066566212550656/RkzQ8CIN_400x400.jpg,
frenchtechnbi,,frenchtechnbi,https://pbs.twimg.com/profile_images/1632058066299387906/EpO2quCq_400x400.jpg,{}
fromantho,,fromantho,https://pbs.twimg.com/profile_images/1150749925896069120/X9u8dyFC_400x400.png,{}
fsjesm_eco,,fsjesm_eco,https://pbs.twimg.com/profile_images/1255819293230579712/VoEoYxyA_400x400.jpg,
gadiabdel,,gadiabdel,https://pbs.twimg.com/profile_images/1430684616285999108/CIdEs_O5_400x400.jpg,
geologistsm,,geologistsm,https://pbs.twimg.com/profile_images/1256406046081515525/qXvbtHvO_400x400.jpg,
georgioskapsal2,,Georgios Kapsalis,https://pbs.twimg.com/profile_images/1167201884500889601/oYZ5HOCZ_400x400.jpg,{}
gfaugerolas,"Tiramisu master. Filmmaker. Director of Dev 
@Stage32
. I helped more than 400 writers sign with representation and land their first gig!",Geoffroy Faugérolas,https://pbs.twimg.com/profile_images/1887930018921422848/Ar7DxLrv_400x400.jpg,
GhitaChraibi7,,GhitaChraibi7,https://pbs.twimg.com/profile_images/1494439250745561091/M3f6Raia_400x400.jpg,
ghitamedrek,,ghitamedrek,https://pbs.twimg.com/profile_images/1105341182501052416/d9w78hht_400x400.jpg,
ghizlanezerradi,"Student at 
@emlyonbs


  Love travelling &  paintings

  Love jogging
 
#earlymakers 
@emlyon_casa",Ghizlane Zerradi,https://pbs.twimg.com/profile_images/967451179889385472/WAEK7jaC_400x400.jpg,
GITEXAfrica,The Largest tech & startup show in Africa. Powering Africa into the Global | Co-located with World Future Health |Marrakech | 7 - 6 April 2026,GITEX AFRICA,https://pbs.twimg.com/profile_images/1897970727464132608/2IRd8DCy_400x400.jpg,{}
globalyouthigf,"At #WSIS+20 in Geneva. IGF Global youth leading the digital cooperation 
@intgovforum
. Est 2011. Policy &literacy &awareness.",Youth IGF: youth voice on digital world + 35ctry,https://pbs.twimg.com/profile_images/1481710863790882824/6YS_HZo1_400x400.jpg,{}
GOALcomSA,This Is Everything.,GOAL South Africa,https://pbs.twimg.com/profile_images/1887533440246902784/cVn-CCGP_400x400.jpg,{}
grndbrkg,,grndbrkg,https://pbs.twimg.com/profile_images/1799309551445159936/RR5-Qs3O_400x400.jpg,
groupeemsi,La grande école marocaine des sciences de l'ingénieur.,EMSI,https://pbs.twimg.com/profile_images/378800000642874559/98a7996e0929082e2afe0b90afe429e7_400x400.png,{}
groupesetec,,groupesetec,https://pbs.twimg.com/profile_images/887647929175089152/jfWRkjK6_400x400.jpg,
guebreg,,guebreg,https://pbs.twimg.com/profile_images/1534986082768633862/HCkpORnb_400x400.jpg,{}
gwacasablanca,"Ecole américaine accréditée de la TPS à la terminale.GWA est une école américaine officielle: 
http://
morocco.usembassy.gov/american-schoo
ls.html
…",George W Academy,https://pbs.twimg.com/profile_images/659328859167305728/OVt_3kkq_400x400.jpg,{}
h2univ,,h2univ,https://pbs.twimg.com/profile_images/443525052080742401/PKmDghTd_400x400.jpeg,
HajarElachhab,,HajarElachhab,https://pbs.twimg.com/profile_images/1908265098948304896/W4fEa1Jg_400x400.jpg,
hajjikamil,Architecte et PhD. en sociologie urbaine (EPFL). Mon but est de contribuer à la fabrication de villes plus durables et justes pour les êtres humains.,Kamil Hajji,https://pbs.twimg.com/profile_images/1309505081902018560/7rPbD9Q__400x400.jpg,{}
hamouti_najib,Education | Skills,Najib HAMOUTI,https://pbs.twimg.com/profile_images/1104434224889774080/F5HqUSG9_400x400.jpg,
hamzadouri,,hamza DOUIRI,https://pbs.twimg.com/profile_images/873098013723336704/wU1wcYjE_400x400.jpg,
hamzaelhamdani,,hamzaelhamdani,https://pbs.twimg.com/profile_images/1385329507037483022/aEa9qIcZ_400x400.jpg,
HamzaHaddaa,,HamzaHaddaa,https://pbs.twimg.com/profile_images/1148202094027051009/Ua-CyGDT_400x400.png,
hamzakhafif,Artiste,Hamza Khafif,https://pbs.twimg.com/profile_images/1646402320689668096/Lmc7BCYA_400x400.jpg,{}
hcastillejos,,hcastillejos,https://pbs.twimg.com/profile_images/2964014582/47f97e857f69dcd7a48b1643ab0aed52_400x400.jpeg,
hjuniore,,hjuniore,https://pbs.twimg.com/profile_images/940547354133975041/jDPGxCJP_400x400.jpg,
homerdalords,,homerdalords,https://pbs.twimg.com/profile_images/1963635720955850752/kzwJupiI_400x400.jpg,
houssamsaoudy,,houssamsaoudy,https://pbs.twimg.com/profile_images/1776293049779228673/Z3XdilRA_400x400.jpg,
hsevenafrica,,hsevenafrica,https://pbs.twimg.com/profile_images/1142847289783926790/FMFlqHSF_400x400.png,
huaweimaroc,Huawei est un fournisseur global de solutions dans le domaine des technologies de l’information et des communications (TIC).,Huawei Maroc,https://pbs.twimg.com/profile_images/1703680731417878528/AejoS-4a_400x400.jpg,{}
huaweiwireless,,huaweiwireless,https://pbs.twimg.com/profile_images/1246468041107329025/NI5ydz9q_400x400.jpg,
husseinorekoya,"MDevEnger 
@UCBerkeley
 | 3X Scholar 
@MastercardFdn
 | Ex-Arupian 
@arupgroup
 | Founder 
@myenvironismine
 | Infrastructure Advisor | Productivity Coach",Hussein Orekoya,https://pbs.twimg.com/profile_images/1506228163684225030/_-BoOl6G_400x400.jpg,{}
ibp_legaled,"The official Twitter account of the Integrated Bar of the Philippines’ National Committee on Legal Education & Bar Admissions (IBP-CLEBA). FB/IG: 
@ibp_legaled",IBP Legal Education,https://pbs.twimg.com/profile_images/1457301037329809408/RT01VH8Z_400x400.jpg,{}
ICESCO_En,,ICESCO_En,https://pbs.twimg.com/profile_images/1667280726557966339/EqY9kIf8_400x400.jpg,
ichraqedu,,ichraqedu,https://pbs.twimg.com/profile_images/1579076873719627776/hNjRccdQ_400x400.jpg,{}
IdemiaGroup,,IdemiaGroup,https://pbs.twimg.com/profile_images/1006525687719702528/mGVGERea_400x400.jpg,
iga__casablanca,,iga__casablanca,,
igicmohammedia,Institut de Gestion Informatique et Commerciale | Groupe CESA,IGICMOHAMMEDIA,https://pbs.twimg.com/profile_images/1575376175/IGIC_logoi_400x400.jpg,
India_iDEX,,India_iDEX,https://pbs.twimg.com/profile_images/1831946512630476802/QQlWil2q_400x400.jpg,
indonesia_ux,,indonesia_ux,https://pbs.twimg.com/profile_images/971210235288330241/mKswE_AN_400x400.jpg,
inesmartinel,,Martinel Ines,https://pbs.twimg.com/profile_images/2830560134/d7ceb2e2ee3c5127d5c640ee5c935b62_400x400.jpeg,
insightssuccess,,insightssuccess,https://pbs.twimg.com/profile_images/1742154407440248832/ldEvRMLz_400x400.jpg,{}
IntelTransport,,IntelTransport,https://pbs.twimg.com/profile_images/914854016282169344/uoYPiolk_400x400.jpg,
interpol_htce,,interpol_htce,https://pbs.twimg.com/profile_images/1869327542840119297/CL6dL3kP_400x400.jpg,
IntTradeCouncil,,IntTradeCouncil,https://pbs.twimg.com/profile_images/1767041075233906690/4Qpwa8gO_400x400.jpg,
investinginmor1,,investinginmor1,https://pbs.twimg.com/profile_images/1338071399232118785/PkEmGKTL_400x400.jpg,
InwestujzAI,,InwestujzAI,https://pbs.twimg.com/profile_images/1886787589903958016/mEfdcR9d_400x400.jpg,{}
inwi,"inwi est un opérateur global de télécommunications au Maroc qui opère sur les segments de la téléphonie mobile, la téléphonie fixe et Internet.",inwi,https://pbs.twimg.com/profile_images/1978117596789542915/cuZ4xOM-_400x400.jpg,
irlembrabat,"News and updates from the Embassy of Ireland in Rabat to Morocco,Tunisiaand Mauritania. Fáilte chuig Ambasáid na hÉireann in Rabat.",Irish Embassy Morocco,https://pbs.twimg.com/profile_images/1638814521845317633/7kXbVnRU_400x400.jpg,{}
IsraelRotimi3,"SDGs advocate
Certified Educator -
Fellow, 
@Teach4Nigeria
 
Publicist
Entrepreneur
Media Personality
Believer",𝙼𝚌𝗢𝗻𝗲𝗡𝗮𝘁𝗶𝗼𝗻,https://pbs.twimg.com/profile_images/1860207657602125824/IfsU4zsx_400x400.jpg,{}
ITU,,ITU,https://pbs.twimg.com/profile_images/1355183415755223044/LQiBJW7e_400x400.jpg,
itv_consulting,,itv_consulting,https://pbs.twimg.com/profile_images/1022136093691523072/3LFNGI-w_400x400.jpg,
itwilldawnonyou,,itwilldawnonyou,https://pbs.twimg.com/profile_images/1256275801256759296/InU6wkCE_400x400.jpg,
jamborowfintech,,jamborowfintech,https://pbs.twimg.com/profile_images/1445101549861154826/ANjQUKMJ_400x400.jpg,
jctaliaferro,,jctaliaferro,https://pbs.twimg.com/profile_images/463699984886411264/AGWSjwxl_400x400.png,
jeromemouthon,"30-year entrepreneur. 3 exits in EMEA. Now scaling TEADS MEA  Passion: Rugby, start-ups & tech.
President MEA 
@Teads
, La French Tech Maroc, Kluster CFCIM",Jérôme Mouthon,https://pbs.twimg.com/profile_images/1712433103170310144/asQDVtWG_400x400.jpg,
jerraji,,jerraji,https://pbs.twimg.com/profile_images/433297788734947328/1Alsrqgs_400x400.jpeg,
jirari_hicham,,jirari_hicham,https://pbs.twimg.com/profile_images/862696530108702720/CW7wgTg4_400x400.jpg,
jocasablanca,,jocasablanca,https://pbs.twimg.com/profile_images/1505252611649286144/SRQjgz_V_400x400.jpg,
Joe__Bassey,,Joe__Bassey,https://pbs.twimg.com/profile_images/1841918434625437696/pnuJWqqk_400x400.jpg,
josephdelkins,Engineer|Economics of Human Advancement|Hamilton's 'American System of Political Economy'| FISSION/FUSION|Moon-Mars-Astroid Belt|Economic Renaissance,Jօseph Elkiոs,https://pbs.twimg.com/profile_images/1670766122277257216/3WXFWTct_400x400.jpg,{}
juanjose_c_el,,juanjose_c_el,https://pbs.twimg.com/profile_images/1344355161905491968/Q0b7XUMb_400x400.jpg,
julie_hep,"Professor of Entrepreneurship at UCLouvain - Passionate about multiple-goal pursuit for entrepreneurs (social enterprises, innovation, growth)",Julie Hermans,https://pbs.twimg.com/profile_images/1050323351292575744/VMuCzFH7_400x400.jpg,
jurriaanm,"Ambassador for Youth, Education & Work | 
@MinBZ
 | 
@DutchMFA
 | 
http://
YouthAtHeart.nl | Sports | Prev: Balkans   & Africa | Tweets personal",Jurriaan Middelhoff,https://pbs.twimg.com/profile_images/1592811770762170370/j89_t3rI_400x400.jpg,{}
j_nourlil,,j_nourlil,https://pbs.twimg.com/profile_images/1967186423829667840/Okvp7sIm_400x400.jpg,{}
KABUPressKE,,KABUPressKE,https://pbs.twimg.com/profile_images/1548749602698178560/LwfA_fo7_400x400.jpg,
kadimabdellatif,,kadimabdellatif,https://pbs.twimg.com/profile_images/1406322427882319872/8OOC_5mn_400x400.jpg,
kaizatz,,kaizatz,https://pbs.twimg.com/profile_images/1854853273305464832/C16549wJ_400x400.jpg,
karizma_group,,karizma_group,https://pbs.twimg.com/profile_images/1549773036429131776/7-SQ0CRl_400x400.jpg,
kar_tariq,,kar_tariq,https://pbs.twimg.com/profile_images/1574717898597306370/Q8xyEmJf_400x400.jpg,{}
